"trial_type","trial_index","time_elapsed","internal_node_id","rt","response","success","stimulus","start_time","start_time_unix","item_width_mm","item_height_mm","item_width_px","px2mm","view_dist_mm","item_width_deg","px2deg","win_width_deg","win_height_deg","trialType","correct","participantID","criticalSpacing","criticalSpacing_deg","isLeft","isUp","isEccen4","eccentricity","eccentricity_deg","viewingDistanceMean","critical_spacing","critical_spacing_deg","crowding_session","correctRate","viewDistance_1","viewDistance_2","viewDistance_3"
"html-keyboard-response","10","339677","0.0-10.0","2644.8000000715256","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,360.6500887343709 426.3917867105349,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","camCLejcQHRkqCBz","121.576","2.6","true","true","false","187.04","4","601.7860000000001","","","","","","",""
"html-keyboard-response","11","340193","0.0-11.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,360.6500887343709 426.3917867105349,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","12","340348","0.0-12.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=807.04 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=928.616 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=505.576 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=685.4639999999999 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=262.424 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","13","340706","0.0-13.0","353.7000000476837","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=928.616 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=685.4639999999999 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","camCLejcQHRkqCBz","121.576","2.6","false","true","false","187.04","4","601.7860000000001","","","","","","",""
"html-keyboard-response","14","341226","0.0-14.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=928.616 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=685.4639999999999 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","15","341396","0.0-15.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=807.04 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","16","341938","0.0-16.0","538","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","camCLejcQHRkqCBz","131.60035493748376","2.81","false","true","false","187.04","4","601.7860000000001","","","","","","",""
"html-keyboard-response","17","342443","0.0-17.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","18","342612","0.0-18.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=807.04 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,407.3499112656291 800.4717867105348,407.3499112656291"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","19","342970","0.0-19.0","354.5","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,407.3499112656291 800.4717867105348,407.3499112656291"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","true","camCLejcQHRkqCBz","131.60035493748376","2.81","false","false","false","187.04","4","601.7860000000001","","","","","","",""
"html-keyboard-response","20","343490","0.0-20.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,407.3499112656291 800.4717867105348,407.3499112656291"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","21","343647","0.0-21.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=807.04 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","22","343975","0.0-22.0","324.2000000476837","arrowdown","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=938.6403549374837 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=515.6003549374838 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=675.4396450625162 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=807.04 cy=252.39964506251624 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""807.04,384 813.6082132894651,360.6500887343709 800.4717867105348,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","practice_get_response","false","camCLejcQHRkqCBz","131.60035493748376","2.81","false","true","false","187.04","4","601.7860000000001","","","","","","",""
"html-keyboard-response","23","351141","0.0-23.0","7162.199999928474","arrowdown","","<div> 
<h2 class=""bolded-blue"">Well done!</h2>
<p> Now that you have the hang of it, we&#39;ll start the study. This session has 25 trials and takes about 2 minute to complete. </p> 
<p>If you are ready for the real deal, please press the <b>down</b> arrow to continue.
</p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","24","367018","0.0-24.0","15871.200000047684","arrowdown","","<div id=""continue""> 
<p>Again, please keep the <b>full screen</b> mode for the best experience.</p>
<p>Please do not move around and keep your eye on the black dot. Click <b>up</b> or <b>down</b> key on your keyboard to indicate the opening of the center circle. Make your best guess!</p>
<p>Please press the <b>down</b> arrow key to start the session 1. </p>
</div>","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","25","367526","0.0-25.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=564.5603549374838 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=515.6003549374838 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=301.3596450625163 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=252.39964506251624 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,407.3499112656291 426.3917867105349,407.3499112656291"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","26","367680","0.0-26.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=432.96000000000004 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,360.6500887343709 426.3917867105349,360.6500887343709"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","27","368435","0.0-27.0","749.7000000476837","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,360.6500887343709 426.3917867105349,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","true","camCLejcQHRkqCBz","","","true","true","false","187.04","4","601.7860000000001","121.576","2.6","1","0","","",""
"html-keyboard-response","28","368940","0.0-28.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,360.6500887343709 426.3917867105349,360.6500887343709"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"html-keyboard-response","29","369097","0.0-29.0","null","null","","
    <div style="" display: block;  position: relative;"">
    <svg width=1366 height=768>
    
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=432.96000000000004 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""black"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,407.3499112656291 426.3917867105349,407.3499112656291"" stroke=""white"" stroke-width=""3"" fill = ""white"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","stimulus","","","","","","","","","","","","","","","","",""
"html-keyboard-response","30","369502","0.0-30.0","399.7000000476837","arrowup","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,407.3499112656291 426.3917867105349,407.3499112656291"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","get_response","false","camCLejcQHRkqCBz","","","true","false","false","187.04","4","601.7860000000001","121.576","2.6","1","0","","",""
"html-keyboard-response","31","370010","0.0-31.0","null","null","","
    <div style="" display: block;  position: relative;"">
    
    <svg width=1366 height=768>
    <circle cx=620 cy=384 r=16.344937885940343 stroke=""black"" stroke-width=""1"" fill=""black"" />
    <circle cx=554.5360000000001 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=505.576 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=311.384 cy=384 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <circle cx=432.96000000000004 cy=262.424 r=23.34991126562906 stroke=""none"" stroke-width=""1.5"" fill=""none"" />
    <polygon points = ""432.96000000000004,384 439.52821328946516,407.3499112656291 426.3917867105349,407.3499112656291"" stroke=""none"" stroke-width=""3"" fill = ""none"" />
    
    </svg>
    </div>
        ","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
